vertId	computed saliency value 
4932	1.75617e-08
4933	0
4934	1.75617e-08
4935	3.12671e-09
4936	0
4937	3.12671e-09
4938	2.10158e-08
4939	0
4940	2.10158e-08
4941	7.61178e-09
4942	0
4943	7.61178e-09
4944	0
4945	0
4946	0
4947	0
4948	1.54775e-08
4949	1.54775e-08
4950	0
4951	0
4952	0
4953	1.10994e-09
4954	0
4955	1.10994e-09
4956	1.31943e-09
4957	0
4958	1.31943e-09
4959	2.78755e-11
4960	0
4961	2.78755e-11
4962	0
4963	0
4964	0
4965	0
4966	0
4967	0
4968	4.34705e-10
4969	0
4970	4.34705e-10
4971	0
4972	0
4973	0
4974	0
4975	0
4976	0
4977	1.92139e-08
4978	0
4979	1.92139e-08
4980	0
4981	0
4982	0
4983	2.48922e-08
4984	0
4985	2.48922e-08
4986	0.00808707
4987	0
4988	0.00808707
4989	0
4990	8.48538e-09
4991	8.48538e-09
4992	0
4993	1.12625e-10
4994	1.12625e-10
4995	0
4996	5.93542e-10
4997	5.93542e-10
4998	0
4999	6.518e-09
5000	6.518e-09
5001	0
5002	4.40895e-10
5003	4.40895e-10
5004	0
5005	0
5006	0
5007	0
5008	0
5009	0
5010	0
5011	0
5012	0
5013	0
5014	1.41344e-10
5015	1.41344e-10
5016	0
5017	0
5018	0
5019	0
5020	0
5021	0
5022	0
5023	0
5024	0
5025	0
5026	0
5027	0
5028	0
5029	0
5030	0
5031	0
5032	1.28984e-08
5033	1.28984e-08
5034	0
5035	0
5036	0
5037	0
5038	5.96776e-10
5039	5.96776e-10
5040	0
5041	0
5042	0
5043	0
5044	9.56236e-09
5045	9.56236e-09
5046	0
5047	9.54908e-09
5048	9.54908e-09
5049	0
5050	0
5051	0
5052	0
5053	0
5054	0
5055	0
5056	2.27307e-10
5057	2.27306e-10
5058	0
5059	0
5060	0
5061	0
5062	0
5063	0
5064	0
5065	0
5066	0
5067	0
5068	0
5069	0
5070	0
5071	0
5072	0
5073	0
5074	0
5075	0
5076	0
5077	0
5078	0
5079	0
5080	0
5081	0
5082	0
5083	0
5084	0
5085	0
5086	0.0017303
5087	0.0017303
5088	0
5089	0
5090	0
5091	1.0858e-08
5092	0
5093	1.0858e-08
5094	3.00536e-08
5095	9.3254e-09
5096	2.93574e-08
5097	0
5098	3.29775e-10
5099	3.29775e-10
5100	1.70208e-09
5101	6.67012e-10
5102	1.67665e-09
5103	9.2679e-09
5104	1.69415e-08
5105	8.18025e-09
5106	0.0313013
5107	0
5108	0.0313013
5109	5.11413e-09
5110	2.89736e-09
5111	2.8247e-09
5112	3.29441e-10
5113	2.32197e-09
5114	2.62053e-09
5115	2.38577e-08
5116	1.72434e-08
5117	1.73395e-08
5118	6.35409e-09
5119	0
5120	6.35409e-09
5121	0
5122	0
5123	0
5124	0
5125	0.00136532
5126	0.00136532
5127	0
5128	8.21793e-09
5129	8.21793e-09
5130	0
5131	0
5132	0
5133	0
5134	0
5135	0
5136	0
5137	0
5138	0
5139	0
5140	0
5141	0
5142	0
5143	1.48588e-10
5144	1.48588e-10
5145	0
5146	0.00656229
5147	0.00656229
5148	0
5149	7.01818e-10
5150	7.01818e-10
5151	0
5152	3.66849e-09
5153	3.66849e-09
5154	0
5155	0
5156	0
5157	0
5158	0
5159	0
5160	0
5161	0
5162	0
5163	0
5164	0
5165	0
5166	0
5167	0
5168	0
5169	9.96555e-10
5170	1.27519e-08
5171	1.0507e-08
5172	3.16093e-09
5173	7.72288e-10
5174	3.14789e-09
5175	2.71907e-08
5176	7.25331e-09
5177	2.9171e-08
5178	7.65994e-10
5179	0
5180	7.65994e-10
5181	0
5182	0
5183	0
5184	0
5185	0
5186	0
5187	0
5188	2.40345e-08
5189	2.40345e-08
5190	0
5191	1.75156e-10
5192	1.75156e-10
5193	0
5194	0
5195	0
5196	0
5197	2.05639e-08
5198	2.05639e-08
5199	2.70084e-09
5200	0
5201	2.70084e-09
5202	1.57916e-09
5203	0
5204	1.57916e-09
5205	0
5206	0.00300946
5207	0.00300946
5208	0
5209	3.88439e-10
5210	3.88439e-10
5211	0
5212	2.90862e-09
5213	2.90862e-09
5214	0
5215	0
5216	0
5217	3.66972e-09
5218	0
5219	3.66972e-09
5220	0
5221	0
5222	0
5223	0
5224	0
5225	0
5226	0
5227	4.73424e-09
5228	4.73424e-09
5229	6.03719e-10
5230	3.00162e-10
5231	4.6507e-10
5232	2.70048e-08
5233	1.18043e-08
5234	2.93879e-08
5235	0
5236	0
5237	0
5238	0
5239	0
5240	0
5241	0
5242	0
5243	0
5244	0
5245	0
5246	0
5247	0
5248	2.66353e-08
5249	2.66353e-08
5250	0
5251	2.74904e-08
5252	2.74904e-08
5253	0
5254	2.0145e-10
5255	2.0145e-10
5256	0
5257	1.21642e-10
5258	1.21642e-10
5259	0
5260	4.40917e-10
5261	4.40918e-10
5262	0
5263	4.10016e-09
5264	4.10016e-09
5265	0
5266	0
5267	0
5268	0
5269	0
5270	0
5271	0
5272	0
5273	0
5274	0
5275	6.50645e-09
5276	6.50645e-09
5277	0
5278	2.69187e-10
5279	2.69187e-10
5280	0
5281	0
5282	0
5283	0
5284	0
5285	0
5286	0
5287	5.5332e-10
5288	5.5332e-10
5289	0
5290	0
5291	0
5292	4.97833e-09
5293	0
5294	4.97833e-09
5295	0
5296	0
5297	0
5298	0
5299	3.5882e-10
5300	3.58821e-10
5301	0
5302	5.67514e-10
5303	5.67514e-10
5304	0
5305	0.00608881
5306	0.00608881
5307	0
5308	5.25565e-09
5309	5.25565e-09
5310	0
5311	0
5312	0
5313	0
5314	0
5315	0
5316	0
5317	0
5318	0
5319	0
5320	0
5321	0
5322	0
5323	0
5324	0
5325	0
5326	0.00222042
5327	0.00222042
5328	0
5329	4.08189e-09
5330	4.08189e-09
5331	0
5332	0
5333	0
5334	0
5335	0
5336	0
5337	6.21298e-09
5338	0
5339	6.21298e-09
5340	2.36539e-09
5341	0
5342	2.36539e-09
5343	6.84338e-09
5344	0
5345	6.84338e-09
5346	0.0038136
5347	0
5348	0.0038136
5349	9.75787e-09
5350	7.6367e-09
5351	1.25961e-08
5352	0
5353	1.27289e-08
5354	1.27289e-08
5355	0
5356	1.17587e-08
5357	1.17587e-08
5358	0
5359	1.16876e-09
5360	1.16876e-09
5361	0
5362	0
5363	0
5364	0
5365	0
5366	0
5367	0
5368	1.68247e-09
5369	1.68247e-09
5370	3.87262e-09
5371	3.74553e-09
5372	9.98562e-11
5373	6.01588e-10
5374	0
5375	6.01588e-10
5376	0
5377	0
5378	0
5379	0
5380	0
5381	0
5382	4.07291e-10
5383	0
5384	4.07291e-10
5385	0.000324656
5386	0.00110501
5387	0.000683769
5388	0
5389	0
5390	0
5391	1.50006e-09
5392	1.30791e-08
5393	1.00825e-08
5394	8.41266e-09
5395	1.04624e-08
5396	1.03089e-08
5397	0
5398	1.7459e-09
5399	1.7459e-09
5400	0
5401	4.34211e-09
5402	4.34211e-09
5403	0
5404	0
5405	0
5406	0
5407	0
5408	0
5409	1.35315e-10
5410	0
5411	1.35315e-10
5412	0
5413	0
5414	0
5415	0
5416	0
5417	0
5418	1.7437e-08
5419	0
5420	1.7437e-08
5421	3.90285e-08
5422	0
5423	3.90285e-08
5424	0.0134364
5425	0.00776925
5426	0.0159211
5427	2.01065e-08
5428	5.35887e-09
5429	2.00078e-08
5430	0
5431	2.34126e-10
5432	2.34126e-10
5433	0
5434	6.03239e-09
5435	6.03239e-09
5436	0
5437	1.90876e-09
5438	1.90876e-09
5439	0
5440	1.21957e-08
5441	1.21957e-08
5442	0
5443	1.51258e-09
5444	1.51258e-09
5445	0
5446	0
5447	0
5448	0
5449	0
5450	0
5451	0
5452	0
5453	0
5454	0
5455	0
5456	0
5457	0
5458	6.40142e-11
5459	6.40141e-11
5460	0
5461	0
5462	0
5463	0
5464	0
5465	0
5466	0
5467	0
5468	0
5469	0
5470	0
5471	0
5472	0
5473	0
5474	0
5475	2.97402e-10
5476	0
5477	2.97402e-10
5478	3.41264e-09
5479	0
5480	3.41264e-09
5481	0
5482	0
5483	0
5484	0
5485	0
5486	0
5487	0
5488	0
5489	0
5490	0
5491	0
5492	0
5493	0
5494	0
5495	0
5496	1.72843e-09
5497	0
5498	1.72843e-09
5499	1.73937e-08
5500	1.73937e-08
5501	0
5502	0
5503	1.4087e-08
5504	1.4087e-08
5505	0
5506	0
5507	0
5508	2.77508e-09
5509	5.87058e-09
5510	2.75556e-09
5511	5.82575e-10
5512	6.47891e-09
5513	6.41177e-09
5514	1.3603e-08
5515	1.3603e-08
5516	0
5517	2.66354e-08
5518	0
5519	2.66354e-08
5520	2.53092e-10
5521	1.33425e-10
5522	2.1799e-10
5523	7.68651e-09
5524	8.84429e-09
5525	6.64141e-09
5526	0
5527	6.31728e-09
5528	6.31728e-09
5529	0
5530	3.8194e-09
5531	3.8194e-09
5532	3.22163e-11
5533	4.50769e-09
5534	3.1302e-09
5535	1.54609e-08
5536	2.6063e-09
5537	1.45486e-08
5538	8.89835e-11
5539	7.67686e-09
5540	7.66418e-09
5541	1.47172e-09
5542	1.44433e-08
5543	1.44235e-08
5544	0.0421052
5545	0.138233
5546	0.160699
5547	2.64037e-09
5548	1.85853e-09
5549	4.80556e-09
5550	2.09516e-09
5551	4.09138e-08
5552	3.95847e-08
5553	0
5554	0
5555	0
5556	1.56582e-08
5557	5.04975e-08
5558	3.58976e-08
5559	6.81784e-08
5560	1.11653e-08
5561	6.46175e-08
5562	9.01904e-09
5563	2.35908e-09
5564	7.80223e-09
5565	0.00454152
5566	0.0188802
5567	0.0146918
5568	6.67176e-09
5569	2.36066e-09
5570	6.00994e-09
5571	7.00149e-09
5572	3.61123e-09
5573	3.50585e-09
5574	3.28105e-09
5575	6.25621e-09
5576	2.86519e-09
5577	0
5578	1.31755e-08
5579	1.31755e-08
5580	4.84881e-09
5581	3.02719e-09
5582	2.17283e-09
5583	1.0367e-07
5584	1.57592e-08
5585	9.51192e-08
5586	0.0427945
5587	0.0202242
5588	0.0235064
5589	1.09752e-08
5590	2.0246e-08
5591	2.7061e-08
5592	6.81079e-09
5593	6.81603e-09
5594	5.00754e-09
5595	9.00287e-10
5596	9.39388e-10
5597	1.0572e-09
5598	4.06817e-09
5599	1.01136e-09
5600	4.15859e-09
5601	2.86151e-08
5602	7.61195e-09
5603	1.68646e-08
5604	0.0166169
5605	0.00867891
5606	0.0232009
5607	2.9698e-09
5608	4.0551e-09
5609	3.01506e-09
5610	2.90884e-09
5611	1.18982e-09
5612	2.82973e-09
5613	3.3143e-09
5614	6.79039e-09
5615	3.3594e-09
5616	2.48077e-10
5617	4.28445e-10
5618	4.05084e-10
5619	1.74726e-08
5620	5.90245e-08
5621	7.28102e-08
5622	1.97902e-09
5623	0
5624	1.97902e-09
5625	0.0323778
5626	0.036195
5627	0.0245641
5628	8.47855e-11
5629	0
5630	8.47855e-11
5631	2.43175e-08
5632	0
5633	2.43175e-08
5634	7.71176e-09
5635	0
5636	7.71176e-09
5637	7.2082e-08
5638	0
5639	7.2082e-08
5640	1.19639e-08
5641	0
5642	1.19639e-08
5643	1.00164e-09
5644	0
5645	1.00164e-09
5646	0.101012
5647	0
5648	0.101012
5649	6.01744e-09
5650	0
5651	6.01744e-09
5652	8.99297e-11
5653	5.47586e-11
5654	8.1121e-11
5655	4.6992e-10
5656	0
5657	4.6992e-10
5658	7.514e-08
5659	0
5660	7.514e-08
5661	3.74519e-09
5662	2.20603e-09
5663	4.23168e-09
5664	0.00168187
5665	0
5666	0.00168187
5667	1.77616e-09
5668	6.58064e-10
5669	1.6408e-09
5670	1.70608e-07
5671	0
5672	1.70608e-07
5673	1.41346e-08
5674	7.46639e-09
5675	1.39776e-08
5676	0
5677	1.94471e-08
5678	1.94471e-08
5679	0
5680	4.09055e-10
5681	4.09055e-10
5682	0
5683	6.50032e-10
5684	6.50031e-10
5685	0.00117601
5686	0.0017186
5687	0.00120181
5688	0
5689	1.72942e-09
5690	1.72942e-09
5691	3.13961e-08
5692	8.92894e-09
5693	3.18728e-08
5694	0
5695	2.97218e-08
5696	2.97218e-08
5697	2.4202e-08
5698	0
5699	2.4202e-08
5700	1.04085e-08
5701	0
5702	1.04085e-08
5703	1.63597e-09
5704	0
5705	1.63597e-09
5706	0.00457167
5707	0
5708	0.00457167
5709	8.11877e-09
5710	0
5711	8.11877e-09
5712	7.69846e-09
5713	0
5714	7.69846e-09
5715	7.74633e-09
5716	0
5717	7.74633e-09
5718	3.83556e-08
5719	0
5720	3.83556e-08
5721	1.39271e-08
5722	0
5723	1.39271e-08
5724	0.0683726
5725	0
5726	0.0683726
5727	2.78571e-11
5728	0
5729	2.7857e-11
5730	7.78937e-09
5731	0
5732	7.78936e-09
5733	9.25175e-11
5734	0
5735	9.25176e-11
5736	0
5737	0
5738	0
5739	1.61414e-08
5740	0
5741	1.61414e-08
5742	1.59011e-08
5743	0
5744	1.59011e-08
5745	0.0105371
5746	0.0247645
5747	0.0108092
5748	1.18642e-08
5749	0
5750	1.18642e-08
5751	1.81445e-11
5752	0
5753	1.81445e-11
5754	7.83826e-09
5755	0
5756	7.83826e-09
5757	7.77946e-09
5758	0
5759	7.77946e-09
5760	7.87428e-09
5761	0
5762	7.87429e-09
5763	5.33508e-10
5764	0
5765	5.33508e-10
5766	0.0292059
5767	0.0114305
5768	0.013266
5769	1.55768e-08
5770	0
5771	1.55768e-08
5772	7.88828e-09
5773	0
5774	7.88828e-09
5775	7.80763e-09
5776	0
5777	7.80763e-09
5778	7.86707e-09
5779	0
5780	7.86707e-09
5781	7.65202e-09
5782	0
5783	7.65202e-09
5784	0.0260057
5785	0.029521
5786	0.0368014
5787	7.90656e-09
5788	0
5789	7.90657e-09
5790	1.04614e-11
5791	0
5792	1.04614e-11
5793	8.71782e-11
5794	0
5795	8.71782e-11
5796	1.7055e-11
5797	0
5798	1.7055e-11
5799	1.65532e-08
5800	0
5801	1.65532e-08
5802	8.77925e-09
5803	1.80064e-08
5804	8.1957e-09
5805	3.86856e-09
5806	0
5807	3.86856e-09
5808	3.89713e-09
5809	0
5810	3.89713e-09
5811	1.36073e-10
5812	0
5813	1.36073e-10
5814	7.75239e-09
5815	0
5816	7.7524e-09
5817	2.75996e-08
5818	0
5819	2.75997e-08
5820	2.16619e-08
5821	1.34024e-08
5822	1.03063e-08
5823	7.79196e-09
5824	0
5825	7.79196e-09
5826	0.00663064
5827	0
5828	0.00663064
5829	7.80968e-09
5830	0
5831	7.80968e-09
5832	7.83193e-09
5833	0
5834	7.83193e-09
5835	0
5836	0
5837	0
5838	7.85242e-09
5839	0
5840	7.85242e-09
5841	3.92437e-09
5842	0
5843	3.92437e-09
5844	0.0209673
5845	0
5846	0.0209673
5847	4.45231e-12
5848	0
5849	4.4527e-12
5850	1.57959e-08
5851	0
5852	1.57959e-08
5853	7.85682e-09
5854	0
5855	7.85682e-09
5856	3.92654e-09
5857	0
5858	3.92654e-09
5859	9.54794e-09
5860	5.61083e-09
5861	7.57039e-09
5862	0
5863	0
5864	0
5865	0.0157868
5866	0.0524741
5867	0.0288635
5868	0
5869	0
5870	0
5871	0
5872	0
5873	0
5874	1.27623e-09
5875	0
5876	1.27623e-09
5877	2.66447e-13
5878	1.099e-08
5879	1.09899e-08
5880	6.02113e-08
5881	1.01705e-07
5882	2.79162e-08
5883	2.80003e-08
5884	2.13069e-08
5885	5.14851e-08
5886	0.0936435
5887	0.272422
5888	0.318239
5889	7.65382e-08
5890	3.37167e-08
5891	1.69266e-09
5892	0
5893	0
5894	0
5895	1.16544e-08
5896	7.77665e-09
5897	1.6861e-08
5898	5.47157e-09
5899	5.62042e-09
5900	2.18681e-09
5901	4.34745e-09
5902	2.90192e-08
5903	2.36073e-08
5904	0.0472108
5905	0.0527608
5906	0.0286229
5907	9.36345e-08
5908	1.78669e-09
5909	9.33998e-08
5910	4.58188e-09
5911	2.04245e-08
5912	1.18163e-08
5913	5.49809e-08
5914	1.42976e-08
5915	1.61731e-08
5916	1.2264e-08
5917	1.6248e-09
5918	1.06724e-08
5919	5.17324e-09
5920	8.6824e-09
5921	8.71632e-09
5922	1.4715e-07
5923	7.57761e-08
5924	6.53232e-08
5925	0.172468
5926	0.138965
5927	0.0264712
5928	1.18874e-08
5929	4.75901e-09
5930	7.65005e-09
5931	1.55965e-08
5932	4.45067e-09
5933	1.30128e-08
5934	4.21596e-09
5935	1.86044e-09
5936	2.52388e-09
5937	5.46266e-08
5938	3.46092e-10
5939	4.26913e-08
5940	6.25671e-09
5941	1.66916e-08
5942	4.89651e-09
5943	4.12602e-08
5944	4.46665e-08
5945	2.23603e-08
5946	0.0969983
5947	0.0671294
5948	0.0556651
5949	6.15765e-09
5950	2.19761e-09
5951	1.35793e-09
5952	3.13193e-09
5953	3.61048e-09
5954	2.48551e-09
5955	3.90277e-09
5956	1.75773e-09
5957	1.90948e-09
5958	3.36484e-09
5959	3.4188e-08
5960	4.349e-09
5961	5.98755e-08
5962	2.03026e-07
5963	1.29806e-07
5964	0.00253404
5965	0.0105573
5966	0.00598414
5967	1.33752e-08
5968	4.3734e-09
5969	2.89481e-09
5970	4.3163e-08
5971	2.8004e-08
5972	3.39697e-08
5973	6.24397e-09
5974	9.83659e-09
5975	1.20258e-08
5976	5.59261e-09
5977	2.11485e-08
5978	1.36108e-08
5979	2.75023e-08
5980	1.77406e-08
5981	9.48021e-09
5982	1.58194e-08
5983	1.00769e-08
5984	1.96286e-08
5985	0.15386
5986	0.973208
5987	0.693218
5988	2.05031e-09
5989	1.08721e-08
5990	5.47757e-09
5991	1.15662e-09
5992	5.26887e-10
5993	5.49008e-10
5994	4.31532e-08
5995	8.75628e-08
5996	4.81992e-08
5997	1.71432e-08
5998	4.19298e-08
5999	2.62929e-08
6000	5.15575e-09
6001	6.90229e-08
6002	7.23608e-08
6003	3.60841e-08
6004	1.6148e-08
6005	3.46801e-08
6006	0.0746298
6007	0.0294991
6008	0.0416931
6009	5.6964e-08
6010	3.86862e-08
6011	1.854e-08
6012	2.47413e-09
6013	6.24542e-10
6014	1.56791e-09
6015	2.45884e-09
6016	2.45049e-09
6017	2.4338e-09
6018	1.94682e-08
6019	2.39216e-08
6020	2.57923e-08
6021	1.65259e-08
6022	2.85264e-08
6023	1.71495e-08
6024	0.0376754
6025	0.0419321
6026	0.0584985
6027	1.62167e-08
6028	7.39489e-09
6029	8.72154e-09
6030	2.41892e-09
6031	2.08741e-08
6032	2.02236e-08
6033	3.9512e-09
6034	4.84127e-09
6035	8.96197e-10
6036	0
6037	0
6038	0
6039	1.62191e-07
6040	7.64838e-09
6041	1.62342e-07
6042	1.55532e-08
6043	5.70768e-09
6044	1.23033e-08
6045	8.12408e-09
6046	0.0153307
6047	0.0102742
6048	1.93724e-08
6049	9.90466e-09
6050	1.10087e-08
6051	1.899e-09
6052	2.56322e-09
6053	3.98882e-09
6054	2.3877e-10
6055	2.36095e-10
6056	3.45104e-10
6057	7.98652e-09
6058	5.32933e-09
6059	8.0898e-09
6060	4.23171e-08
6061	6.36348e-09
6062	3.3281e-08
6063	1.04011e-08
6064	1.00836e-08
6065	3.83497e-09
6066	0.0350884
6067	0.0303713
6068	0.0234992
6069	1.82704e-08
6070	8.1854e-09
6071	9.99755e-09
6072	0
6073	0
6074	0
6075	1.51953e-08
6076	1.8582e-09
6077	1.38772e-08
6078	2.63841e-08
6079	8.26395e-09
6080	2.33209e-08
6081	1.6706e-08
6082	1.70362e-08
6083	7.89344e-09
6084	0.0169214
6085	0.0217902
6086	0.0357683
6087	2.69096e-08
6088	3.67783e-10
6089	2.30166e-08
6090	2.10453e-09
6091	2.10453e-09
6092	0
6093	1.13293e-09
6094	1.9047e-09
6095	1.86772e-09
6096	2.32113e-09
6097	7.01664e-09
6098	1.15321e-08
6099	1.41713e-09
6100	3.81923e-09
6101	3.60488e-09
6102	1.48596e-08
6103	3.44904e-08
6104	1.95323e-08
6105	0.030877
6106	0.0656204
6107	0.0350951
6108	1.95061e-08
6109	1.91706e-08
6110	2.35994e-09
6111	8.32428e-09
6112	0
6113	8.32428e-09
6114	1.03184e-08
6115	1.92191e-09
6116	1.0632e-08
6117	2.11298e-08
6118	2.03944e-08
6119	6.2532e-09
6120	3.7405e-09
6121	1.196e-08
6122	1.06772e-08
6123	6.68093e-09
6124	2.62945e-09
6125	7.60878e-09
6126	0
6127	7.8648e-09
6128	7.8648e-09
6129	0
6130	8.17561e-09
6131	8.17561e-09
6132	0
6133	4.10757e-10
6134	4.10757e-10
6135	3.45657e-09
6136	3.45656e-09
6137	0
6138	4.65754e-10
6139	2.22595e-09
6140	1.89646e-09
6141	0
6142	2.08844e-09
6143	2.08844e-09
6144	0
6145	0.0252277
6146	0.0252277
6147	2.81169e-08
6148	2.82632e-08
6149	1.53716e-08
6150	7.48298e-09
6151	1.01142e-08
6152	1.13462e-08
6153	0
6154	1.20908e-07
6155	1.20908e-07
6156	6.88914e-09
6157	1.41449e-09
6158	5.65146e-09
6159	3.67933e-09
6160	2.11663e-08
6161	2.39141e-08
6162	4.94429e-09
6163	6.91846e-09
6164	6.32461e-09
6165	0.021947
6166	0.0181329
6167	0.00417379
6168	1.84354e-08
6169	8.2424e-09
6170	1.65619e-08
6171	0
6172	3.55877e-08
6173	3.55877e-08
6174	1.42799e-09
6175	1.72752e-09
6176	6.10857e-10
6177	1.11117e-08
6178	1.14817e-08
6179	1.20167e-08
6180	2.6559e-08
6181	3.1682e-08
6182	3.76843e-08
6183	7.28903e-09
6184	1.64751e-08
6185	8.83824e-09
6186	0.0924571
6187	0.108948
6188	0.213333
6189	2.14795e-09
6190	1.00227e-08
6191	5.92713e-09
6192	8.81059e-09
6193	2.58381e-09
6194	7.1344e-09
6195	0
6196	5.9832e-09
6197	5.9832e-09
6198	1.18699e-09
6199	1.19348e-07
6200	1.12376e-07
6201	2.80366e-09
6202	1.61399e-09
6203	2.80702e-09
6204	0.0733497
6205	0.197624
6206	0.236176
6207	3.04619e-09
6208	4.89071e-09
6209	3.73787e-09
6210	3.25298e-09
6211	1.69116e-09
6212	1.63088e-09
6213	5.3199e-09
6214	4.84437e-08
6215	2.59012e-08
6216	1.89867e-08
6217	4.23678e-08
6218	4.99173e-08
6219	0
6220	0
6221	0
6222	6.5661e-09
6223	7.3793e-09
6224	8.05117e-10
6225	0.103059
6226	0.400132
6227	0.336196
6228	1.54092e-07
6229	6.62667e-08
6230	1.32468e-07
6231	6.0704e-08
6232	1.12895e-08
6233	5.50991e-08
6234	3.13621e-08
6235	4.76452e-08
6236	3.45301e-08
6237	2.8404e-09
6238	1.46857e-09
6239	1.47511e-09
6240	2.20619e-08
6241	2.3449e-08
6242	4.78618e-09
6243	2.48293e-08
6244	2.80237e-08
6245	9.11236e-09
6246	0.713046
6247	0.164041
6248	0.864679
6249	7.70909e-08
6250	1.89229e-08
6251	6.67299e-08
6252	2.88918e-08
6253	1.07989e-08
6254	1.21413e-08
6255	3.21343e-09
6256	1.7525e-09
6257	4.11372e-09
6258	8.98002e-09
6259	3.74718e-09
6260	5.56163e-09
6261	4.71305e-08
6262	1.60279e-09
6263	4.66835e-08
6264	0.376415
6265	0.112524
6266	0.444662
6267	5.56885e-08
6268	2.09974e-08
6269	2.89592e-08
6270	7.20642e-09
6271	2.45003e-09
6272	1.19743e-08
6273	1.26714e-08
6274	2.01619e-08
6275	1.47561e-08
6276	1.70452e-08
6277	1.16552e-08
6278	1.19102e-08
6279	4.3898e-10
6280	2.75069e-09
6281	2.622e-09
6282	2.63873e-09
6283	5.39859e-08
6284	3.05789e-08
6285	0.125082
6286	0.526506
6287	0.324082
6288	1.10875e-08
6289	9.37759e-09
6290	6.2517e-09
6291	5.96501e-08
6292	2.29389e-08
6293	3.52718e-08
6294	7.52498e-08
6295	7.94585e-09
6296	4.38151e-08
6297	1.02559e-08
6298	3.32966e-08
6299	1.29711e-08
6300	1.0322e-08
6301	4.88617e-08
6302	4.237e-08
6303	5.61423e-08
6304	5.33221e-09
6305	3.12624e-08
6306	0.442792
6307	0.561
6308	0.069756
6309	4.28976e-08
6310	2.13917e-08
6311	6.68895e-08
6312	5.88307e-09
6313	3.25378e-09
6314	2.5779e-09
6315	2.1683e-08
6316	6.87672e-09
6317	8.64225e-09
6318	7.33973e-09
6319	1.38243e-08
6320	7.34397e-09
6321	0
6322	0
6323	0
6324	0.519022
6325	0.194396
6326	0.319018
6327	6.64632e-08
6328	3.19564e-08
6329	3.03741e-08
6330	3.80707e-09
6331	4.44213e-09
6332	7.54323e-09
6333	8.78569e-09
6334	3.82549e-08
6335	5.38465e-09
6336	1.35385e-08
6337	6.4779e-09
6338	1.44303e-08
6339	3.61884e-09
6340	4.018e-09
6341	1.09294e-08
6342	3.02374e-09
6343	1.58329e-08
6344	1.10237e-08
6345	0.775865
6346	0.512431
6347	0.0306711
6348	2.04299e-08
6349	3.59651e-09
6350	3.24656e-09
6351	2.99636e-08
6352	4.14236e-08
6353	8.34616e-10
6354	7.3628e-09
6355	1.27938e-10
6356	7.37638e-09
6357	2.36776e-08
6358	2.9607e-10
6359	2.37205e-08
6360	2.90686e-08
6361	3.70678e-08
6362	6.35852e-09
6363	6.70273e-08
6364	5.25916e-08
6365	9.24578e-08
6366	0.0698204
6367	0.0588116
6368	0.0394339
6369	0
6370	0
6371	0
6372	4.29916e-10
6373	3.61182e-09
6374	3.53876e-09
6375	2.8368e-08
6376	1.72296e-08
6377	1.77887e-08
6378	2.25145e-08
6379	4.84542e-08
6380	2.61251e-08
6381	1.25731e-08
6382	1.27484e-08
6383	1.33978e-08
6384	0.0401266
6385	0.0110302
6386	0.0489649
6387	1.77327e-09
6388	5.57495e-09
6389	5.88182e-09
6390	7.15325e-09
6391	1.35698e-09
6392	5.49677e-09
6393	3.43512e-09
6394	2.05457e-09
6395	1.88499e-09
6396	5.44777e-09
6397	2.49414e-09
6398	5.1061e-09
6399	7.57811e-10
6400	4.873e-09
6401	4.65889e-09
6402	2.19156e-09
6403	6.84777e-09
6404	7.19445e-09
6405	2.75236e-09
6406	0.306801
6407	0.277357
6408	9.70062e-10
6409	3.63067e-10
6410	9.37749e-10
6411	4.48161e-09
6412	4.98885e-09
6413	2.1276e-09
6414	1.44697e-09
6415	2.51695e-09
6416	1.91149e-09
6417	1.39615e-10
6418	1.00076e-10
6419	2.1214e-10
6420	1.15019e-08
6421	7.65949e-09
6422	2.71531e-09
6423	4.75205e-08
6424	4.26979e-08
6425	2.31001e-08
6426	0.0675557
6427	0.0531187
6428	0.0390964
6429	1.14453e-08
6430	1.52986e-08
6431	4.03998e-09
6432	5.43737e-09
6433	5.36646e-12
6434	4.73381e-09
6435	9.1112e-09
6436	5.22263e-09
6437	6.59527e-09
6438	0
6439	3.49374e-09
6440	3.49374e-09
6441	4.9507e-09
6442	0
6443	4.9507e-09
6444	0.0121794
6445	0.0295963
6446	0.0371437
6447	0
6448	1.52366e-08
6449	1.52366e-08
6450	0
6451	1.78257e-08
6452	1.78257e-08
6453	8.1829e-08
6454	8.0021e-09
6455	8.07869e-08
6456	0
6457	2.73746e-09
6458	2.73746e-09
6459	0
6460	1.0709e-08
6461	1.0709e-08
6462	0
6463	8.86142e-10
6464	8.86142e-10
6465	0
6466	0.0125727
6467	0.00821208
6468	7.27026e-09
6469	1.78541e-10
6470	4.81582e-09
6471	0
6472	2.35083e-09
6473	2.35083e-09
6474	1.28309e-07
6475	6.64293e-08
6476	1.39741e-07
6477	5.20585e-10
6478	0
6479	5.20585e-10
6480	8.13362e-09
6481	0
6482	8.13362e-09
6483	2.82651e-10
6484	2.82651e-10
6485	0
6486	0.032895
6487	0.0198514
6488	0.019878
6489	2.28339e-09
6490	0
6491	2.28339e-09
6492	7.33075e-09
6493	1.8961e-08
6494	8.49138e-09
6495	1.00858e-08
6496	5.24257e-09
