vertId	computed saliency value 
398	0.136191
399	0.169867
400	0.0344202
401	0.169619
402	0.0255693
403	0
404	0.0255693
405	0.122999
406	0
407	0.122999
408	0.0253731
409	0
410	0.0253731
411	0.117649
412	0
413	0.117649
414	0
415	0
416	0
417	0
418	0
419	0
420	0.219785
421	0
422	0.219785
423	0.16532
424	0.0893972
425	0.216272
426	0.0960901
427	0.0712004
428	0.143854
429	0.066678
430	0.107287
431	0.0515762
432	0.226266
433	0.0494181
434	0.229164
435	0.100361
436	0.0891092
437	0.0774585
438	0.121654
439	0.06117
440	0.06186
441	0.15294
442	0.545441
443	0.62395
444	0.0579069
445	0.03582
446	0.0696691
447	0.0136941
448	0
449	0.0136941
450	0.517874
451	0.089494
452	0.502222
453	0.0784651
454	0.0179355
455	0.0637822
456	0.16152
457	0
458	0.16152
459	0.0221318
460	0.0890708
461	0.0864181
462	0.0448974
463	0
464	0.0448974
465	0.104892
466	0
467	0.104892
468	0.0364044
469	0.0237027
470	0.0303088
471	0.348002
472	0
473	0.348002
474	0.00768554
475	0
476	0.00768554
477	0.354728
478	0.0279544
479	0.33111
480	0.278814
481	0
482	0.278814
483	0.0658944
484	0
485	0.0658944
486	0.0833267
487	0
488	0.0833267
489	0.122867
490	0
491	0.122867
492	0.546338
493	0
494	0.546338
495	0.0223707
496	0.0445421
497	0.0333128
498	0.0197038
499	0
500	0.0197038
501	0.0718691
502	0.0189777
503	0.067106
504	0.123511
505	0
506	0.123511
507	0.0634819
508	0.0386205
509	0.0621419
510	0.0775868
511	0.0567121
512	0.0364969
513	0.137414
514	0
515	0.137414
516	0.0861453
517	0.0156836
518	0.0857283
519	0.00124973
520	0
521	0.00124974
522	0
523	0
524	0
525	0.21956
526	0
527	0.21956
528	0.109223
529	0.0811143
530	0.0854369
531	0.000818702
532	0
533	0.00081871
534	0.108791
535	0.0181261
536	0.0998448
537	0.129208
538	0
539	0.129208
540	0.100724
541	0.0471852
542	0.103332
543	0.198218
544	0.0520595
545	0.207527
546	0.00332551
547	0.00430783
548	0.00540398
549	0.190138
550	0
551	0.190138
552	0.00938107
553	0.0335172
554	0.0215023
555	0.0261989
556	0
557	0.0261989
558	0.00212853
559	0
560	0.00212853
561	0.0852599
562	0.0401153
563	0.0517759
564	0
565	0.222357
566	0.222357
567	0.351128
568	0
569	0.351128
570	0.108978
571	0.0610267
572	0.053019
573	0
574	0.00248844
575	0.00248844
576	0.095845
577	0
578	0.095845
579	0.0114218
580	0.0486983
581	0.0496759
582	0
583	0.0652703
584	0.0652703
585	0.0041363
586	0.0836839
587	0.0743616
588	0.0280772
589	0.0673532
590	0.0662904
591	0.124235
592	0.0177145
593	0.0955615
594	0
595	0.00416932
596	0.00416932
597	0.02585
598	0.0494378
599	0.0624503
600	0.0842694
601	0.13283
602	0.154466
603	0
604	0.203448
605	0.203448
606	0.0463916
607	0.115299
608	0.115986
609	0
610	0.000940635
611	0.000940636
612	0.0634677
613	0.157798
614	0.0910104
615	0.0111583
616	0
617	0.0111583
618	0.238352
619	0.113135
620	0.122166
621	0
622	0.0225913
623	0.0225913
624	0
625	0.00448463
626	0.00448463
627	0.000434764
628	0
629	0.000434765
630	0.00949827
631	0.00659639
632	0.0111496
633	0.0628755
634	0
635	0.0628755
636	0.10729
637	0
638	0.10729
639	0
640	0
641	0
642	0.0644652
643	0
644	0.0644652
645	0
646	0.0771554
647	0.0771554
648	0.0562707
649	0.0843279
650	0.109119
651	0
652	0.0244161
653	0.0244161
654	0.0484855
655	0.0199106
656	0.0242054
657	0.041803
658	0.0178895
659	0.0415944
660	0.153933
661	0.0610027
662	0.084214
663	0
664	0.0471289
665	0.0471289
666	0.0259456
667	0.00690107
668	0.0237107
669	0.025162
670	0.130737
671	0.127979
672	0.0906686
673	0.398424
674	0.32057
675	0.133136
676	0.0731288
677	0.176899
678	0.182614
679	0.0448646
680	0.169255
681	0.217853
682	0.178412
683	0.243832
684	0.0691074
685	0.112822
686	0.122329
687	0.0820029
688	0.0699084
689	0.0107442
690	0.0412401
691	0.0128634
692	0.0414523
693	0.0197099
694	0.0931779
695	0.102602
696	0.0667222
697	0.349293
698	0.350646
699	0.00202487
700	0.0402607
701	0.0272605
702	0.0703421
703	0.19715
704	0.11848
705	0.0388405
706	0.0893379
707	0.0957026
708	0.0385909
709	0.151705
710	0.119632
711	0.262337
712	0.0580389
713	0.231061
714	0.11018
715	0.0420658
716	0.0620662
717	0.0817509
718	0.0440817
719	0.0852198
720	0.0160093
721	0.0769162
722	0.0813445
723	0
724	0.0231208
725	0.0231208
726	0.0182133
727	8.68114e-05
728	0.0127389
729	0.18714
730	0.091576
731	0.0847108
732	0.157088
733	0.0698601
734	0.0944284
735	0
736	0.00363442
737	0.00363442
738	0.00777062
739	0.0271351
740	0.0274417
741	0.0297914
742	0.0492211
743	0.0512812
744	0.0388235
745	0.0499541
746	0.0399747
747	0.138271
748	0.0573249
749	0.127742
750	0.297638
751	0.180864
752	0.281429
753	0
754	0
755	0
756	0
757	0.020337
758	0.020337
759	0
760	0.00770576
761	0.00770576
762	0
763	0.00341629
764	0.00341629
765	0
766	0.0850898
767	0.0850898
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0.100036
782	0.100036
783	0
784	0.00898148
785	0.00898147
786	0
787	0.0689945
788	0.0689945
789	0
790	0.014308
791	0.014308
792	0
793	0.012126
794	0.012126
795	0.114285
796	0
797	0.114285
798	0.0187684
799	0
800	0.0187684
801	0.0199477
802	0
803	0.0199477
804	0.10366
805	0
806	0.10366
807	0.184905
808	0
809	0.184905
810	0.00183693
811	0
812	0.00183693
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0.0356701
823	0
824	0.0356701
825	0.122731
826	0
827	0.122731
828	0.00714734
829	0
830	0.00714734
831	0.565457
832	0
833	0.565457
834	0.00364489
835	0
836	0.00364489
837	0.0823402
838	0
839	0.0823402
840	0.00384531
841	0
842	0.00384531
843	0
844	0
845	0
846	0.0841083
847	0
848	0.0841083
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0.0555524
859	0.0419178
860	0.00264793
861	0
862	0.0339269
863	0.0339269
864	0
865	0
866	0
867	0.0721064
868	0
869	0.0721064
870	0.0419328
871	0
872	0.0419328
873	0
874	0
875	0
876	0.127418
877	0
878	0.127418
879	0.0452392
880	0
881	0.0452392
882	0.000717046
883	0
884	0.000717046
885	0
886	0
887	0
888	0.000234148
889	0
890	0.00023415
891	0.0108857
892	0
893	0.0108857
894	0.004287
895	0
896	0.004287
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0.135889
910	0.0318005
911	0.0995323
912	0.185977
913	0
914	0.185977
915	0.0124028
916	0
917	0.0124028
918	0.192881
919	0
920	0.192881
921	0.0909592
922	0
923	0.0909592
924	0.200903
925	0
926	0.200903
927	0.00833273
928	0
929	0.00833273
930	0.307569
931	0
932	0.307569
933	0.119112
934	0
935	0.119112
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0.0182086
947	0.0182086
948	0.042036
949	0
950	0.042036
951	0.106032
952	0
953	0.106032
954	0.0486108
955	0
956	0.0486108
957	0.309131
958	0.0641316
959	0.317251
960	0.0963009
961	0
962	0.0963009
963	0
964	0.00845106
965	0.00845106
966	0.0460243
967	0.225998
968	0.261379
969	0.0418457
970	0.0214575
971	0.0453933
972	0
973	0
974	0
975	0.11902
976	0
977	0.11902
978	0.00442532
979	0.0451271
980	0.0287255
981	0
982	0.00192009
983	0.00192008
984	0
985	0.122083
986	0.122083
987	0.0542264
988	0.146104
989	0.148606
990	0.00253083
991	0.00134167
992	0.00277358
993	0
994	0.0113807
995	0.0113807
996	0.0439931
997	0.0190685
998	0.0178533
999	0
1000	0.012018
1001	0.012018
1002	0
1003	0.00110405
1004	0.00110404
1005	0
1006	0.0667491
1007	0.0667491
1008	0.0154496
1009	0.00381679
1010	0.0153624
1011	0.0657437
1012	0.0657436
1013	0
1014	0
1015	0.000904397
1016	0.0009044
1017	0
1018	0.00702186
1019	0.00702186
1020	0.03795
1021	0.070346
1022	0.0309554
1023	0.0355789
1024	0.0754714
1025	0.075777
1026	0.0307647
1027	0.0720055
1028	0.0856664
1029	0.0226125
1030	0.0253728
1031	0.0156813
1032	0
1033	0.0238988
1034	0.0238988
1035	0.00512726
1036	0.0101092
1037	0.0109882
1038	0.072042
1039	0
1040	0.072042
1041	0.0343925
1042	0.0148782
1043	0.0359765
1044	0.0348086
1045	0
1046	0.0348086
1047	0
1048	0.0708195
1049	0.0708195
1050	0.0410429
1051	0.168758
1052	0.154081
1053	0.0276063
1054	0.0620054
1055	0.0617307
1056	0
1057	0.100408
1058	0.100408
1059	0.000932597
1060	0.0760425
1061	0.0570321
1062	0
1063	0.0902609
1064	0.0902609
1065	0
1066	0.0307207
1067	0.0307207
1068	0
1069	0.0462482
1070	0.0462482
1071	0
1072	0.0464259
1073	0.0464259
1074	0.00635149
1075	0.017557
1076	0.0160405
1077	0
1078	0.0408707
1079	0.0408707
1080	0.0133042
1081	0.034206
1082	0.0342279
1083	0.0912876
1084	0.020251
1085	0.0916092
1086	0
1087	0.00123216
1088	0.00123217
1089	0.0289459
1090	0.0493313
1091	0.0362207
1092	0
1093	0.0454263
1094	0.0454263
1095	0
1096	0
1097	0
1098	0.0572656
1099	0
1100	0.0572656
1101	0.0699444
1102	0
1103	0.0699444
1104	0
1105	0.0216166
1106	0.0216166
1107	0.0364154
1108	0
1109	0.0364154
1110	0
1111	0
1112	0
1113	0
1114	0
1115	0
1116	0
1117	0
1118	0
1119	0
1120	0
1121	0
1122	0
1123	0
1124	0
1125	0
1126	0
1127	0
1128	0.0092155
1129	0
1130	0.0092155
1131	0.278434
1132	0
1133	0.278434
1134	0
1135	0.00158324
1136	0.00158324
1137	0
1138	0
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1145	0
1146	0
1147	0
1148	0
1149	0
1150	0
1151	0
1152	0
1153	0
1154	0
1155	0
1156	0.00130152
1157	0.00130152
1158	0
1159	0.00853095
1160	0.00853095
1161	0
1162	0
1163	0
1164	0
1165	0.00922533
1166	0.00922532
1167	0
1168	0
1169	0
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	0
1179	0
1180	0.0101464
1181	0.0101464
1182	0
1183	0.127381
1184	0.127381
1185	0
1186	0
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0.000269825
1193	0.000269823
1194	0
1195	0.265464
1196	0.265464
1197	0
1198	0.00593057
1199	0.00593057
1200	0
1201	0.00457001
1202	0.00457001
1203	0
1204	0.00599921
1205	0.00599921
1206	0
1207	0
1208	0
1209	0
1210	0
1211	0
1212	0
1213	0
1214	0
1215	0
1216	0
1217	0
1218	0
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	0
1233	0
1234	0.00645762
1235	0.00645762
1236	0
1237	0
1238	0
1239	0
1240	0.00716696
1241	0.00716696
1242	0
1243	0.0948245
1244	0.0948245
1245	0
1246	0
1247	0
1248	0
1249	0.022612
1250	0.022612
1251	0
1252	0.040127
1253	0.040127
1254	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	0
1261	0
1262	0
1263	0
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	0
1271	0
1272	0
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0.00439911
1283	0.00439911
1284	0
1285	0.00456704
1286	0.00456704
1287	0
1288	0
1289	0
1290	0.0112966
1291	0
1292	0.0112966
1293	0.0882517
1294	0
1295	0.0882517
1296	0
1297	0
1298	0
1299	0
1300	0
1301	0
1302	0
1303	0
1304	0
1305	0
1306	0.113504
1307	0.113504
1308	0
1309	0
1310	0
1311	0
1312	0
1313	0
1314	0
1315	0
1316	0
1317	0.00779163
1318	0
1319	0.00779163
1320	0.0253513
1321	0
1322	0.0253513
1323	0
1324	0
1325	0
1326	0
1327	0.00632473
1328	0.00632473
1329	0
1330	0.0395016
1331	0.0395016
1332	0
1333	0.0638118
1334	0.0638118
1335	0
1336	0
1337	0
1338	0
1339	0.0439587
1340	0.0439587
1341	0
1342	0
1343	0
1344	0
1345	0.0194217
1346	0.0194217
1347	0.0790802
1348	0
1349	0.0790802
1350	0
1351	0.0823078
1352	0.0823078
1353	0
1354	0
1355	0
1356	0.0863533
1357	0
1358	0.0863533
1359	0.0465325
1360	0.123742
1361	0.0712993
1362	0.0163559
1363	0.0163559
1364	0
1365	0.0604976
1366	0.165946
1367	0.18933
1368	0.0891544
1369	0.183694
1370	0.203356
1371	0.0159811
1372	0.00375112
1373	0.0148586
1374	0.203093
1375	0.0054337
1376	0.154772
1377	0
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	8.29766e-05
1385	8.29766e-05
1386	0
1387	0
1388	0
1389	0.0438548
1390	0
1391	0.0438548
1392	0.0500469
1393	0
1394	0.0500469
1395	0.266861
1396	0
1397	0.266861
1398	0
1399	0
1400	0
1401	0.0438086
1402	0
1403	0.0438086
1404	0
1405	0
1406	0
1407	0.124506
1408	0
1409	0.124506
1410	0
1411	0
1412	0
1413	0.00143486
1414	0
1415	0.00143486
1416	3.16632e-05
1417	0
1418	3.16632e-05
1419	0.0368626
1420	0
1421	0.0368626
1422	0.045618
1423	0
1424	0.045618
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0.0553808
1438	0
1439	0.0553808
1440	0
1441	0
1442	0
1443	0
1444	0
1445	0
1446	0
1447	0.337202
1448	0.337202
1449	0
1450	0.0715608
1451	0.0715608
1452	0
1453	0.0957539
1454	0.0957539
1455	0
1456	0.171498
1457	0.171498
1458	0
1459	0.0441696
1460	0.0441696
1461	0
1462	0.000252157
1463	0.000252159
1464	0
1465	0
1466	0
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0.0910298
1475	0.0910298
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0.0738913
1493	0.0738913
1494	0
1495	0
1496	0
1497	0
1498	0.00665652
1499	0.00665652
1500	0
1501	0
1502	0
1503	0
1504	0.0715827
1505	0.0715827
1506	0
1507	0.00956096
1508	0.00956096
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0.228275
1517	0.228275
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0.0277309
1525	0.0277309
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0.0362433
1547	0.0362433
1548	0
1549	0
1550	0
1551	0
1552	0.0740233
1553	0.0740233
1554	0.143264
1555	0.194226
1556	0.067681
1557	0.154915
1558	0
1559	0.154915
1560	0.0383249
1561	0.00205797
1562	0.0253161
1563	0.0375911
1564	0.0980541
1565	0.0466463
1566	0.0149477
1567	0
1568	0.0149477
1569	0.0131349
1570	0.0145044
1571	0.0166606
1572	0.137728
1573	0
1574	0.137728
1575	0.0375363
1576	0
1577	0.0375363
1578	0.00514375
1579	0
1580	0.00514375
1581	0
1582	0
1583	0
1584	0
1585	0.000409644
1586	0.000409644
1587	0
1588	0.00631241
1589	0.00631241
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1601	0
1602	0
1603	0.0453183
1604	0.0453183
1605	0
1606	0.117955
1607	0.117955
1608	0
1609	0.10777
1610	0.10777
1611	0
1612	0.00389788
1613	0.00389788
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	0.10229
1631	0.10229
1632	0.00820103
1633	0.00439413
1634	0.00906488
1635	0.0342279
1636	0.0371991
1637	0.0429315
1638	0.0339794
1639	0
1640	0.0339794
1641	0.049153
1642	0
1643	0.049153
1644	0.0151294
1645	0
1646	0.0151294
1647	0
1648	0.0133467
1649	0.0133467
1650	0
1651	0.00208552
1652	0.00208551
1653	0
1654	0
1655	0
1656	0
1657	0.124191
1658	0.124191
1659	0
1660	0.222688
1661	0.222688
1662	0
1663	0.00467359
1664	0.00467359
1665	0
1666	0.0504503
1667	0.0504503
1668	0
1669	0.00208784
1670	0.00208784
1671	0
1672	0
1673	0
1674	0
1675	0
1676	0
1677	0
1678	0
1679	0
1680	0.00566088
1681	0
1682	0.00566088
1683	0
1684	0
1685	0
1686	0
1687	0.0373541
1688	0.0373541
1689	0.00297278
1690	0.025104
1691	0.0309263
1692	0.0450025
1693	0.0220903
1694	0.0340661
1695	0.0902207
1696	0.0212435
1697	0.0896091
1698	0.0525415
1699	0
1700	0.0525415
1701	0
1702	0
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0.0149344
1709	0.0149344
1710	0
1711	0.00185333
1712	0.00185333
1713	0
1714	0.17629
1715	0.17629
1716	0
1717	0
1718	0
1719	0
1720	0.0785918
1721	0.0785918
1722	0
1723	0.00206455
1724	0.00206455
1725	0
1726	0
1727	0
1728	0
1729	0
1730	0
1731	0
1732	0
1733	0
1734	0
1735	0.0524713
1736	0.0524713
1737	0
1738	0.0489092
1739	0.0489092
1740	0
1741	0
1742	0
1743	0
1744	0
1745	0
1746	0
1747	0.00280026
1748	0.00280026
1749	0.0241931
1750	0.0241931
1751	0
1752	0.0350643
1753	0.0350643
1754	0
1755	0.0332739
1756	0
1757	0.0332739
1758	0
1759	0.123971
1760	0.123971
1761	0
1762	0.00114009
1763	0.00114009
1764	0
1765	0.00270313
1766	0.00270313
1767	0
1768	0.000110259
1769	0.00011026
1770	0
1771	0
1772	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0
1782	0
1783	0
1784	0
1785	0
1786	0.00276247
1787	0.00276247
1788	0
1789	0
1790	0
1791	0
1792	0
1793	0
1794	0
1795	0
1796	0
1797	0
1798	0
1799	0
1800	0.021915
1801	0
1802	0.021915
1803	0.147151
1804	0
1805	0.147151
1806	0.0110803
1807	0
1808	0.0110803
1809	0.0509151
1810	0.0179057
1811	0.0270956
1812	0.0181754
1813	0.0264316
1814	0.0322321
1815	0
1816	0.0145755
1817	0.0145755
1818	0
1819	0.00989414
1820	0.00989414
1821	0
1822	0
1823	0
1824	0.0330958
1825	0
1826	0.0330958
1827	0
1828	0.0383047
1829	0.0383047
1830	0
1831	0.0245009
1832	0.0245009
1833	0.00154136
1834	0
1835	0.00154136
1836	0.0290074
1837	0
1838	0.0290074
1839	0
1840	0
1841	0
1842	0
1843	0
1844	0
1845	0.0441085
1846	0.0961351
1847	0.110475
1848	0.00262626
1849	0
1850	0.00262626
1851	0
1852	0.0843378
1853	0.0843378
1854	0.0502973
1855	0.118664
1856	0.135195
1857	0.0546839
1858	0.0775294
1859	0.101316
1860	0
1861	0.0724237
1862	0.0724237
1863	0
1864	0
1865	0
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0.0553296
1873	0
1874	0.0553296
1875	0
1876	0
1877	0
1878	0
1879	0
1880	0
1881	0
1882	0
1883	0
1884	0.0209069
1885	0.0207409
1886	0.0301058
1887	0.118838
1888	0.0135053
1889	0.105105
1890	0.0031807
1891	0.00276149
1892	0.00440606
1893	0
1894	0.0439637
1895	0.0439637
1896	0
1897	0.00670831
1898	0.00670831
1899	0
1900	0.00494006
1901	0.00494007
1902	0
1903	0.0241578
1904	0.0241578
1905	0
1906	0
1907	0
1908	0
1909	0
1910	0
1911	0
1912	0
1913	0
1914	0
1915	0
1916	0
1917	0
1918	0.030308
1919	0.0303079
1920	0
1921	0
1922	0
1923	0
1924	0
1925	0
1926	0
1927	0
1928	0
1929	0
1930	0
1931	0
1932	0
1933	0
1934	0
1935	0.0100332
1936	0
1937	0.0100332
1938	0
1939	0
1940	0
1941	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0
1948	0
1949	0
1950	0
1951	0
1952	0
1953	0.0431452
1954	0
1955	0.0431452
1956	0.00216272
1957	0
1958	0.00216272
1959	0.0115341
1960	0.0115341
1961	0
1962	0
1963	0.0984657
1964	0.0984657
1965	0.0679285
1966	0
1967	0.0679285
1968	0.0169473
1969	0.00408007
1970	0.0116027
1971	0.0571451
1972	0.111052
1973	0.142282
1974	0.019894
1975	0.019894
1976	0
1977	0.0905981
1978	0
1979	0.0905981
1980	0
1981	0
1982	0
1983	0.0587426
1984	0.0510041
1985	0.0207215
1986	0.00254605
1987	0
1988	0.00254605
1989	0
1990	0.118397
1991	0.118397
1992	0.0376807
1993	0.0456707
1994	0.0304557
1995	0.249516
1996	0.00282994
1997	0.248312
1998	0.0351505
1999	0.0621513
2000	0.0621266
2001	0.0116488
2002	0.0781353
2003	0.0778967
2004	0.0701024
2005	0.105627
2006	0.0979658
2007	0.0334216
2008	0.0221578
2009	0.0552336
2010	0.165932
2011	0.0883886
2012	0.253707
2013	0.0789446
2014	0.188587
2015	0.148184
2016	0.324793
2017	0.0775342
2018	0.294541
2019	0.0818217
2020	0.0547958
2021	0.0549038
2022	0.0893149
2023	0.308287
2024	0.420657
2025	0.0102111
2026	0.0479905
2027	0.0388915
2028	0.263442
2029	0.089958
2030	0.162379
2031	0.0204436
2032	0.0665772
2033	0.065914
2034	0.0494718
2035	0.16518
2036	0.0861927
2037	0.046612
2038	0.118936
2039	0.124122
2040	0.0128377
2041	0.0562841
2042	0.0353746
2043	0.292062
2044	0.0721814
2045	0.255659
2046	0.0633805
2047	0.0316341
2048	0.0324906
2049	0.0674666
2050	0.0522685
2051	0.155125
2052	0.0127574
2053	0.0298025
2054	0.0165256
2055	0.051758
2056	0.0734238
2057	0.12905
2058	0
2059	0
2060	0
2061	0.0609726
2062	0.102228
2063	0.148504
2064	0.0218838
2065	0.0263975
2066	0.00867747
2067	0.256907
2068	0.0864225
2069	0.263125
2070	0.171574
2071	0.0880653
2072	0.0959325
2073	0.38902
2074	0.0863477
2075	0.329448
2076	0.0205763
2077	0.0239689
